R0,Cases
0.25384615384615383,0
0.2548076923076923,3
0.25576923076923075,2
0.2567307692307692,4
0.25769230769230766,10
0.2586538461538462,4
0.25961538461538464,3
0.2605769230769231,3
0.26153846153846155,5
0.2625,4
0.26346153846153847,3
0.2644230769230769,2
0.2653846153846154,3
0.26634615384615384,3
0.2673076923076923,3
0.26826923076923076,5
0.2692307692307692,4
0.2701923076923077,6
0.27115384615384613,4
0.2721153846153846,3
0.27307692307692305,4
0.27403846153846156,3
0.275,1
0.2759615384615385,1
0.27692307692307694,1
0.2778846153846154,1
0.27884615384615385,0
0.2798076923076923,1
0.28076923076923077,2
0.28173076923076923,3
0.2826923076923077,3
0.28365384615384615,0
0.2846153846153846,1
0.28557692307692306,0
0.2865384615384615,1
0.2875,2
0.28846153846153844,0
0.28942307692307695,1
0.2903846153846154,3
0.29134615384615387,4
0.2923076923076923,1
0.2932692307692308,1
0.29423076923076924,1
0.2951923076923077,1
0.29615384615384616,1
0.2971153846153846,1
0.2980769230769231,1
0.29903846153846153,0
0.3,1
0.30096153846153845,1
0.3019230769230769,2
0.30288461538461536,1
0.3038461538461538,4
0.30480769230769234,1
0.3057692307692308,0
0.30673076923076925,1
0.3076923076923077,1
0.30865384615384617,1
0.3096153846153846,1
0.3105769230769231,1
0.31153846153846154,0
0.3125,1
0.31346153846153846,1
0.3144230769230769,1
0.3153846153846154,2
0.31634615384615383,2
0.3173076923076923,1
0.31826923076923075,1
0.3192307692307692,4
0.32019230769230766,6
0.3211538461538462,6
0.32211538461538464,2
0.3230769230769231,2
0.32403846153846155,2
0.325,2
0.32596153846153847,1
0.3269230769230769,2
0.3278846153846154,1
0.32884615384615384,6
0.3298076923076923,6
0.33076923076923076,7
0.3317307692307692,9
0.3326923076923077,9
0.33365384615384613,3
0.3346153846153846,6
0.33557692307692305,3
0.33653846153846156,2
0.3375,4
0.3384615384615385,4
0.33942307692307694,2
0.3403846153846154,7
0.34134615384615385,4
0.3423076923076923,7
0.34326923076923077,5
0.34423076923076923,7
0.3451923076923077,5
0.34615384615384615,5
0.3471153846153846,2
0.34807692307692306,5
0.3490384615384615,0
0.35,1
0.35096153846153844,1
0.35192307692307695,1
0.3528846153846154,2
0.35384615384615387,2
0.3548076923076923,2
0.3557692307692308,2
0.35673076923076924,2
0.3576923076923077,4
0.35865384615384616,3
0.3596153846153846,5
0.3605769230769231,1
0.36153846153846153,0
0.3625,1
0.36346153846153845,1
0.3644230769230769,1
0.36538461538461536,2
0.3663461538461538,2
0.36730769230769234,2
0.3682692307692308,1
0.36923076923076925,1
0.3701923076923077,2
0.37115384615384617,4
0.3721153846153846,4
0.3730769230769231,1
0.37403846153846154,4
0.375,2
0.37596153846153846,0
0.3769230769230769,0
0.3778846153846154,0
0.37884615384615383,1
0.3798076923076923,1
0.38076923076923075,2
0.3817307692307692,1
0.38269230769230766,0
0.3836538461538462,0
0.38461538461538464,2
0.3855769230769231,7
0.38653846153846155,5
0.3875,3
0.38846153846153847,4
0.3894230769230769,2
0.3903846153846154,1
0.39134615384615384,1
0.3923076923076923,0
0.39326923076923076,1
0.3942307692307692,3
0.3951923076923077,1
0.39615384615384613,1
0.3971153846153846,2
0.39807692307692305,2
0.39903846153846156,5
0.4,4
0.4009615384615385,4
0.40192307692307694,4
0.4028846153846154,1
0.40384615384615385,1
0.4048076923076923,2
0.40576923076923077,5
0.40673076923076923,5
0.4076923076923077,3
0.40865384615384615,5
0.4096153846153846,9
0.41057692307692306,6
0.4115384615384615,7
0.4125,2
0.41346153846153844,1
0.41442307692307695,1
0.4153846153846154,3
0.41634615384615387,1
0.4173076923076923,3
0.4182692307692308,4
0.41923076923076924,3
0.4201923076923077,2
0.42115384615384616,6
0.4221153846153846,5
0.4230769230769231,4
0.42403846153846153,2
0.425,1
0.42596153846153845,3
0.4269230769230769,4
0.42788461538461536,2
0.4288461538461538,1
0.42980769230769234,2
0.4307692307692308,3
0.43173076923076925,1
0.4326923076923077,2
0.43365384615384617,0
0.4346153846153846,1
0.4355769230769231,2
0.43653846153846154,4
0.4375,3
0.43846153846153846,1
0.4394230769230769,1
0.4403846153846154,0
0.44134615384615383,2
0.4423076923076923,1
0.44326923076923075,1
0.4442307692307692,1
0.44519230769230766,1
0.4461538461538462,1
0.44711538461538464,1
0.4480769230769231,3
0.44903846153846155,3
0.45,2
0.45096153846153847,4
0.4519230769230769,5
0.4528846153846154,4
0.45384615384615384,3
0.4548076923076923,3
0.45576923076923076,1
0.4567307692307692,1
0.4576923076923077,2
0.45865384615384613,2
0.4596153846153846,3
0.46057692307692305,1
0.46153846153846156,1
0.4625,3
0.4634615384615385,5
0.46442307692307694,3
0.4653846153846154,2
0.46634615384615385,2
0.4673076923076923,2
0.46826923076923077,1
0.46923076923076923,0
0.4701923076923077,1
0.47115384615384615,1
0.4721153846153846,3
0.47307692307692306,5
0.4740384615384615,1
0.475,1
0.47596153846153844,3
0.47692307692307695,0
0.4778846153846154,1
0.47884615384615387,1
0.4798076923076923,0
0.4807692307692308,0
0.48173076923076924,1
0.4826923076923077,1
0.48365384615384616,1
0.4846153846153846,1
0.4855769230769231,2
0.48653846153846153,4
0.4875,7
0.48846153846153845,3
0.4894230769230769,0
0.49038461538461536,1
0.4913461538461538,1
0.49230769230769234,3
0.4932692307692308,6
0.49423076923076925,7
0.4951923076923077,3
0.49615384615384617,4
0.4971153846153846,5
0.4980769230769231,4
0.49903846153846154,2
0.5,2
0.5009615384615385,1
0.5019230769230769,6
0.5028846153846154,8
0.5038461538461538,7
0.5048076923076923,11
0.5057692307692307,5
0.5067307692307692,2
0.5076923076923077,0
0.5086538461538461,1
0.5096153846153846,1
0.510576923076923,4
0.5115384615384615,5
0.5125,4
0.5134615384615384,1
0.5144230769230769,2
0.5153846153846153,2
0.5163461538461539,0
0.5173076923076924,2
0.5182692307692308,3
0.5192307692307693,1
0.5201923076923077,2
0.5211538461538462,5
0.5221153846153846,2
0.5230769230769231,1
0.5240384615384616,2
0.525,1
0.5259615384615385,1
0.5269230769230769,0
0.5278846153846154,2
0.5288461538461539,4
0.5298076923076923,8
0.5307692307692308,2
0.5317307692307692,3
0.5326923076923077,1
0.5336538461538461,2
0.5346153846153846,2
0.5355769230769231,0
0.5365384615384615,2
0.5375,4
0.5384615384615384,6
0.5394230769230769,5
0.5403846153846154,2
0.5413461538461538,0
0.5423076923076923,1
0.5432692307692307,1
0.5442307692307692,4
0.5451923076923076,1
0.5461538461538461,2
0.5471153846153847,3
0.5480769230769231,5
0.5490384615384616,4
0.55,5
0.5509615384615385,7
0.551923076923077,8
0.5528846153846154,8
0.5538461538461539,7
0.5548076923076923,6
0.5557692307692308,3
0.5567307692307693,2
0.5576923076923077,3
0.5586538461538462,1
0.5596153846153846,1
0.5605769230769231,1
0.5615384615384615,2
0.5625,1
0.5634615384615385,1
0.5644230769230769,0
0.5653846153846154,0
0.5663461538461538,1
0.5673076923076923,1
0.5682692307692307,1
0.5692307692307692,2
0.5701923076923077,3
0.5711538461538461,1
0.5721153846153846,2
0.573076923076923,1
0.5740384615384615,3
0.575,2
0.5759615384615384,2
0.5769230769230769,2
0.5778846153846153,2
0.5788461538461539,5
0.5798076923076924,7
0.5807692307692308,7
0.5817307692307693,4
0.5826923076923077,5
0.5836538461538462,6
0.5846153846153846,4
0.5855769230769231,3
0.5865384615384616,6
0.5875,1
0.5884615384615385,1
0.5894230769230769,1
0.5903846153846154,2
0.5913461538461539,2
0.5923076923076923,1
0.5932692307692308,2
0.5942307692307692,0
0.5951923076923077,0
0.5961538461538461,1
0.5971153846153846,1
0.5980769230769231,1
0.5990384615384615,1
0.6,0
0.6009615384615384,1
0.6019230769230769,1
0.6028846153846154,3
0.6038461538461538,2
0.6048076923076923,2
0.6057692307692307,1
0.6067307692307692,1
0.6076923076923076,0
0.6086538461538461,1
0.6096153846153847,1
0.6105769230769231,3
0.6115384615384616,0
0.6125,1
0.6134615384615385,3
0.614423076923077,1
0.6153846153846154,2
0.6163461538461539,1
0.6173076923076923,1
0.6182692307692308,1
0.6192307692307693,2
0.6201923076923077,1
0.6211538461538462,1
0.6221153846153846,1
0.6230769230769231,0
0.6240384615384615,1
0.625,1
0.6259615384615385,1
0.6269230769230769,0
0.6278846153846154,0
0.6288461538461538,1
0.6298076923076923,0
0.6307692307692307,1
0.6317307692307692,1
0.6326923076923077,2
0.6336538461538461,5
0.6346153846153846,2
0.635576923076923,0
0.6365384615384615,1
0.6375,1
0.6384615384615384,1
0.6394230769230769,1
0.6403846153846153,1
0.6413461538461539,2
0.6423076923076924,1
0.6432692307692308,1
0.6442307692307693,2
0.6451923076923077,3
0.6461538461538462,2
0.6471153846153846,2
0.6480769230769231,2
0.6490384615384616,3
0.65,1
0.6509615384615385,1
0.6519230769230769,2
0.6528846153846154,2
0.6538461538461539,2
0.6548076923076923,2
0.6557692307692308,1
0.6567307692307692,1
0.6576923076923077,1
0.6586538461538461,1
0.6596153846153846,1
0.6605769230769231,1
0.6615384615384615,0
0.6625,1
0.6634615384615384,2
0.6644230769230769,3
0.6653846153846154,4
0.6663461538461538,6
0.6673076923076923,8
0.6682692307692307,9
0.6692307692307692,11
0.6701923076923076,13
0.6711538461538461,11
0.6721153846153847,11
0.6730769230769231,6
0.6740384615384616,8
0.675,4
0.6759615384615385,1
0.676923076923077,1
0.6778846153846154,1
0.6788461538461539,6
0.6798076923076923,4
0.6807692307692308,3
0.6817307692307693,2
0.6826923076923077,1
0.6836538461538462,1
0.6846153846153846,0
0.6855769230769231,1
0.6865384615384615,1
0.6875,1
0.6884615384615385,0
0.6894230769230769,1
0.6903846153846154,1
0.6913461538461538,1
0.6923076923076923,2
0.6932692307692307,1
0.6942307692307692,4
0.6951923076923077,2
0.6961538461538461,1
0.6971153846153846,2
0.698076923076923,1
0.6990384615384615,1
0.7,2
0.7009615384615384,6
0.7019230769230769,5
0.7028846153846153,1
0.7038461538461539,2
0.7048076923076924,1
0.7057692307692308,0
0.7067307692307693,1
0.7076923076923077,2
0.7086538461538462,2
0.7096153846153846,3
0.7105769230769231,2
0.7115384615384616,0
0.7125,1
0.7134615384615385,0
0.7144230769230769,0
0.7153846153846154,1
0.7163461538461539,1
0.7173076923076923,1
0.7182692307692308,2
0.7192307692307692,4
0.7201923076923077,6
0.7211538461538461,5
0.7221153846153846,1
0.7230769230769231,2
0.7240384615384615,2
0.725,2
0.7259615384615384,2
0.7269230769230769,4
0.7278846153846154,3
0.7288461538461538,7
0.7298076923076923,1
0.7307692307692307,2
0.7317307692307692,1
0.7326923076923076,3
0.7336538461538461,3
0.7346153846153847,5
0.7355769230769231,3
0.7365384615384616,4
0.7375,4
0.7384615384615385,5
0.739423076923077,1
0.7403846153846154,1
0.7413461538461539,1
0.7423076923076923,1
0.7432692307692308,0
0.7442307692307693,2
0.7451923076923077,4
0.7461538461538462,2
0.7471153846153846,1
0.7480769230769231,1
0.7490384615384615,1
0.75,2
0.7509615384615385,4
0.7519230769230769,3
0.7528846153846154,1
0.7538461538461538,2
0.7548076923076923,4
0.7557692307692307,6
0.7567307692307692,5
0.7576923076923077,7
0.7586538461538461,4
0.7596153846153846,5
0.760576923076923,6
0.7615384615384615,3
0.7625,0
0.7634615384615384,1
0.7644230769230769,2
0.7653846153846153,1
0.7663461538461539,1
0.7673076923076924,1
0.7682692307692308,1
0.7692307692307693,0
0.7701923076923077,1
0.7711538461538462,1
0.7721153846153846,2
0.7730769230769231,5
0.7740384615384616,3
0.775,0
0.7759615384615385,1
0.7769230769230769,1
0.7778846153846154,4
0.7788461538461539,2
0.7798076923076923,0
0.7807692307692308,1
0.7817307692307692,1
0.7826923076923077,0
0.7836538461538461,1
0.7846153846153846,3
0.7855769230769231,2
0.7865384615384615,4
0.7875,8
0.7884615384615384,6
0.7894230769230769,3
0.7903846153846154,1
0.7913461538461538,1
0.7923076923076923,7
0.7932692307692307,5
0.7942307692307692,3
0.7951923076923076,4
0.7961538461538461,4
0.7971153846153847,5
0.7980769230769231,0
0.7990384615384616,2
0.8,0
0.8009615384615385,0
0.801923076923077,1
0.8028846153846154,1
0.8038461538461539,1
0.8048076923076923,1
0.8057692307692308,1
0.8067307692307693,1
0.8076923076923077,1
0.8086538461538462,5
0.8096153846153846,6
0.8105769230769231,3
0.8115384615384615,1
0.8125,0
0.8134615384615385,1
0.8144230769230769,3
0.8153846153846154,1
0.8163461538461538,1
0.8173076923076923,1
0.8182692307692307,2
0.8192307692307692,1
0.8201923076923077,2
0.8211538461538461,2
0.8221153846153846,3
0.823076923076923,2
0.8240384615384615,2
0.825,4
0.8259615384615384,4
0.8269230769230769,4
0.8278846153846153,4
0.8288461538461539,4
0.8298076923076924,3
0.8307692307692308,1
0.8317307692307693,2
0.8326923076923077,2
0.8336538461538462,0
0.8346153846153846,0
0.8355769230769231,1
0.8365384615384616,0
0.8375,2
0.8384615384615385,4
0.8394230769230769,7
0.8403846153846154,12
0.8413461538461539,10
0.8423076923076923,7
0.8432692307692308,5
0.8442307692307692,2
0.8451923076923077,2
0.8461538461538461,3
0.8471153846153846,3
0.8480769230769231,3
0.8490384615384615,3
0.85,5
0.8509615384615384,2
0.8519230769230769,0
0.8528846153846154,1
0.8538461538461538,1
0.8548076923076923,1
0.8557692307692307,2
0.8567307692307692,2
0.8576923076923076,2
0.8586538461538461,2
0.8596153846153847,0
0.8605769230769231,1
0.8615384615384616,2
0.8625,1
0.8634615384615385,1
0.864423076923077,2
0.8653846153846154,2
0.8663461538461539,3
0.8673076923076923,3
0.8682692307692308,2
0.8692307692307693,2
0.8701923076923077,1
0.8711538461538462,3
0.8721153846153846,3
0.8730769230769231,3
0.8740384615384615,3
0.875,1
0.8759615384615385,0
0.8769230769230769,1
0.8778846153846154,1
0.8788461538461538,2
0.8798076923076923,2
0.8807692307692307,5
0.8817307692307692,4
0.8826923076923077,1
0.8836538461538461,1
0.8846153846153846,1
0.885576923076923,0
0.8865384615384615,1
0.8875,1
0.8884615384615384,2
0.8894230769230769,2
0.8903846153846153,2
0.8913461538461539,2
0.8923076923076924,2
0.8932692307692308,1
0.8942307692307693,0
0.8951923076923077,1
0.8961538461538462,2
0.8971153846153846,0
0.8980769230769231,0
0.8990384615384616,1
0.9,1
0.9009615384615385,1
0.9019230769230769,5
0.9028846153846154,5
0.9038461538461539,4
0.9048076923076923,3
0.9057692307692308,4
0.9067307692307692,4
0.9076923076923077,4
0.9086538461538461,0
0.9096153846153846,1
0.9105769230769231,1
0.9115384615384615,1
0.9125,3
0.9134615384615384,3
0.9144230769230769,1
0.9153846153846154,4
0.9163461538461538,1
0.9173076923076923,2
0.9182692307692307,5
0.9192307692307692,2
0.9201923076923076,1
0.9211538461538461,3
0.9221153846153847,1
0.9230769230769231,2
0.9240384615384616,1
0.925,3
0.9259615384615385,3
0.926923076923077,3
0.9278846153846154,2
0.9288461538461539,2
0.9298076923076923,0
0.9307692307692308,0
0.9317307692307693,1
0.9326923076923077,1
0.9336538461538462,0
0.9346153846153846,1
0.9355769230769231,1
0.9365384615384615,1
0.9375,1
0.9384615384615385,2
0.9394230769230769,0
0.9403846153846154,1
0.9413461538461538,1
0.9423076923076923,2
0.9432692307692307,3
0.9442307692307692,2
0.9451923076923077,0
0.9461538461538461,0
0.9471153846153846,1
0.948076923076923,2
0.9490384615384615,3
0.95,0
0.9509615384615384,1
0.9519230769230769,1
0.9528846153846153,1
0.9538461538461539,1
0.9548076923076924,1
0.9557692307692308,3
0.9567307692307693,1
0.9576923076923077,0
0.9586538461538462,1
0.9596153846153846,1
0.9605769230769231,2
0.9615384615384616,3
0.9625,6
0.9634615384615385,4
0.9644230769230769,1
0.9653846153846154,1
0.9663461538461539,1
0.9673076923076923,0
0.9682692307692308,1
0.9692307692307692,3
0.9701923076923077,3
0.9711538461538461,2
0.9721153846153846,2
0.9730769230769231,2
0.9740384615384615,0
0.975,1
0.9759615384615384,1
0.9769230769230769,1
0.9778846153846154,1
0.9788461538461538,1
0.9798076923076923,0
0.9807692307692307,2
0.9817307692307692,2
0.9826923076923076,2
0.9836538461538461,2
0.9846153846153847,1
0.9855769230769231,2
0.9865384615384616,1
0.9875,1
0.9884615384615385,2
0.989423076923077,1
0.9903846153846154,2
0.9913461538461539,2
0.9923076923076923,2
0.9932692307692308,3
0.9942307692307693,0
0.9951923076923077,0
0.9961538461538462,1
0.9971153846153846,4
0.9980769230769231,1
0.9990384615384615,1
1.0,2
1.0009615384615385,3
1.001923076923077,5
1.0028846153846154,3
1.0038461538461538,2
1.0048076923076923,1
1.0057692307692307,0
1.0067307692307692,1
1.0076923076923077,1
1.0086538461538461,2
1.0096153846153846,1
1.010576923076923,1
1.0115384615384615,2
1.0125,5
1.0134615384615384,3
1.0144230769230769,1
1.0153846153846153,2
1.0163461538461538,3
1.0173076923076922,4
1.0182692307692307,3
1.0192307692307692,3
1.0201923076923076,4
1.021153846153846,4
1.0221153846153845,1
1.023076923076923,3
1.0240384615384615,2
1.025,2
1.0259615384615384,4
1.0269230769230768,3
1.0278846153846153,1
1.0288461538461537,1
1.0298076923076922,1
1.0307692307692307,1
1.0317307692307693,2
1.0326923076923078,3
1.0336538461538463,8
1.0346153846153847,6
1.0355769230769232,6
1.0365384615384616,5
1.0375,10
1.0384615384615385,8
1.039423076923077,5
1.0403846153846155,2
1.041346153846154,1
1.0423076923076924,1
1.0432692307692308,3
1.0442307692307693,0
1.0451923076923078,1
1.0461538461538462,1
1.0471153846153847,1
1.0480769230769231,2
1.0490384615384616,1
1.05,0
1.0509615384615385,1
1.051923076923077,1
1.0528846153846154,1
1.0538461538461539,0
1.0548076923076923,1
1.0557692307692308,1
1.0567307692307693,2
1.0576923076923077,2
1.0586538461538462,2
1.0596153846153846,2
1.060576923076923,2
1.0615384615384615,3
1.0625,1
1.0634615384615385,1
1.064423076923077,1
1.0653846153846154,2
1.0663461538461538,2
1.0673076923076923,2
1.0682692307692307,2
1.0692307692307692,2
1.0701923076923077,2
1.0711538461538461,1
1.0721153846153846,1
1.073076923076923,1
1.0740384615384615,1
1.075,4
1.0759615384615384,2
1.0769230769230769,1
1.0778846153846153,1
1.0788461538461538,1
1.0798076923076922,1
1.0807692307692307,0
1.0817307692307692,0
1.0826923076923076,1
1.083653846153846,1
1.0846153846153845,0
1.085576923076923,1
1.0865384615384615,1
1.0875,2
1.0884615384615384,6
1.0894230769230768,4
1.0903846153846153,5
1.0913461538461537,4
1.0923076923076922,1
1.0932692307692307,1
1.0942307692307693,1
1.0951923076923078,4
1.0961538461538463,2
1.0971153846153847,2
1.0980769230769232,4
1.0990384615384616,2
1.1,1
1.1009615384615385,1
1.101923076923077,2
1.1028846153846155,1
1.103846153846154,2
1.1048076923076924,2
1.1057692307692308,1
1.1067307692307693,2
1.1076923076923078,2
1.1086538461538462,1
1.1096153846153847,2
1.1105769230769231,2
1.1115384615384616,2
1.1125,2
1.1134615384615385,2
1.114423076923077,2
1.1153846153846154,1
1.1163461538461539,1
1.1173076923076923,2
1.1182692307692308,4
1.1192307692307693,0
1.1201923076923077,1
1.1211538461538462,1
1.1221153846153846,1
1.123076923076923,1
1.1240384615384615,1
1.125,1
1.1259615384615385,2
1.126923076923077,2
1.1278846153846154,1
1.1288461538461538,0
1.1298076923076923,1
1.1307692307692307,2
1.1317307692307692,1
1.1326923076923077,0
1.1336538461538461,2
1.1346153846153846,2
1.135576923076923,1
1.1365384615384615,1
1.1375,0
1.1384615384615384,1
1.1394230769230769,3
1.1403846153846153,4
1.1413461538461538,2
1.1423076923076922,4
1.1432692307692307,5
1.1442307692307692,3
1.1451923076923076,1
1.146153846153846,2
1.1471153846153845,2
1.148076923076923,2
1.1490384615384615,2
1.15,2
1.1509615384615384,1
1.1519230769230768,1
1.1528846153846153,4
1.1538461538461537,3
1.1548076923076922,2
1.1557692307692307,1
1.1567307692307693,0
1.1576923076923078,2
1.1586538461538463,3
1.1596153846153847,0
1.1605769230769232,2
1.1615384615384616,0
1.1625,2
1.1634615384615385,3
1.164423076923077,1
1.1653846153846155,2
1.166346153846154,0
1.1673076923076924,1
1.1682692307692308,3
1.1692307692307693,2
1.1701923076923078,1
1.1711538461538462,0
1.1721153846153847,1
1.1730769230769231,1
1.1740384615384616,0
1.175,1
1.1759615384615385,1
1.176923076923077,3
1.1778846153846154,1
1.1788461538461539,1
1.1798076923076923,1
1.1807692307692308,1
1.1817307692307693,1
1.1826923076923077,1
1.1836538461538462,1
1.1846153846153846,0
1.185576923076923,0
1.1865384615384615,1
1.1875,1
1.1884615384615385,1
1.189423076923077,0
1.1903846153846154,2
1.1913461538461538,1
1.1923076923076923,0
1.1932692307692307,2
1.1942307692307692,1
1.1951923076923077,2
1.1961538461538461,3
1.1971153846153846,3
1.198076923076923,4
1.1990384615384615,2
1.2,3
1.2009615384615384,4
1.2019230769230769,2
1.2028846153846153,2
1.2038461538461538,2
1.2048076923076922,4
1.2057692307692307,3
1.2067307692307692,0
1.2076923076923076,1
1.208653846153846,1
1.2096153846153845,1
1.210576923076923,2
1.2115384615384615,3
1.2125,2
1.2134615384615384,2
1.2144230769230768,0
1.2153846153846153,1
1.2163461538461537,1
1.2173076923076922,0
1.2182692307692307,1
1.2192307692307693,1
1.2201923076923078,0
1.2211538461538463,1
1.2221153846153847,1
1.2230769230769232,1
1.2240384615384616,1
1.225,1
1.2259615384615385,3
1.226923076923077,3
1.2278846153846155,3
1.228846153846154,6
1.2298076923076924,4
1.2307692307692308,5
1.2317307692307693,5
1.2326923076923078,5
1.2336538461538462,1
1.2346153846153847,1
1.2355769230769231,1
1.2365384615384616,1
1.2375,2
1.2384615384615385,4
1.239423076923077,0
1.2403846153846154,2
1.2413461538461539,2
1.2423076923076923,1
1.2432692307692308,1
1.2442307692307693,2
1.2451923076923077,3
1.2461538461538462,7
1.2471153846153846,2
1.248076923076923,2
1.2490384615384615,1
1.25,2
1.2509615384615385,5
1.251923076923077,3
1.2528846153846154,1
1.2538461538461538,2
1.2548076923076923,3
1.2557692307692307,9
1.2567307692307692,9
1.2576923076923077,6
1.2586538461538461,3
1.2596153846153846,3
1.260576923076923,3
1.2615384615384615,1
1.2625,1
1.2634615384615384,1
1.2644230769230769,1
