R0,Cases
1.8615384615384616,461531
1.8653846153846154,462672
1.8692307692307693,463704
1.873076923076923,464488
1.876923076923077,465678
1.8807692307692307,466749
1.8846153846153846,468036
1.8884615384615384,469409
1.8923076923076922,470908
1.896153846153846,471372
1.9,472267
1.9038461538461537,473664
1.9076923076923078,474480
1.9115384615384616,476076
1.9153846153846155,476372
1.9192307692307693,477827
1.9230769230769231,478841
1.926923076923077,478377
1.9307692307692308,479687
1.9346153846153846,482374
1.9384615384615385,482757
1.9423076923076923,484649
1.9461538461538461,486751
1.95,487498
1.9538461538461538,487443
1.9576923076923076,487017
1.9615384615384615,489906
1.9653846153846153,490760
1.9692307692307693,491446
1.9730769230769232,492306
1.976923076923077,492861
1.9807692307692308,492973
1.9846153846153847,495195
1.9884615384615385,496692
1.9923076923076923,496879
1.9961538461538462,498999
